step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
103,5.160000,-89.929045,35.924936,0.317198,13.820732,0.006511,0.001207,0.376075,0.011573,-0.004462,-2.445735,0.000124,0.006200,0.940058,-0.340957,2,13.638552,99.407539,38.814473,19,23,22,21.333333333333332,9,49.429693,-0.080064,0.000000,0
104,5.210000,-90.456660,35.477945,0.316932,13.826569,0.007306,0.002233,0.365555,0.011889,-0.004674,-2.427228,0.000111,0.006386,0.936862,-0.349642,2,13.907897,99.896446,38.739341,20,24,22,22.0,9,49.438957,-0.078042,0.000000,0
105,5.260000,-90.975346,35.021789,0.317005,13.807976,-0.001730,0.007261,0.358411,0.011877,-0.004619,-2.409235,0.000030,0.006372,0.933678,-0.358056,2,14.398032,99.891594,38.678639,38,43,35,38.666666666666664,9,49.435188,-0.077010,0.000000,0
106,5.310000,-91.485387,34.556705,0.317198,13.806100,-0.005109,0.006577,0.358374,0.011534,-0.004476,-2.391392,-0.000030,0.006186,0.930448,-0.366371,2,14.764431,99.958885,38.603721,53,59,44,52.0,9,49.433898,-0.077187,0.000000,0
107,5.360000,-91.988018,34.081939,0.317055,13.837999,0.003673,0.000271,0.369840,0.011389,-0.004606,-2.373179,0.000001,0.006142,0.927074,-0.374829,2,15.209708,98.203270,38.404545,41,47,38,42.0,9,49.433216,-0.078765,0.000000,0
108,5.410000,-92.481643,33.598333,0.317092,13.805153,0.007014,0.008601,0.369965,0.011601,-0.004579,-2.354750,-0.000109,0.006235,0.923580,-0.383356,2,15.929039,98.748634,38.308638,39,48,38,41.666666666666664,9,49.437319,-0.079951,0.000000,0
109,5.460000,-92.965412,33.106329,0.317344,13.802618,0.004708,0.007137,0.368155,0.011792,-0.004379,-2.336322,-0.000296,0.006283,0.920008,-0.391848,2,16.603354,99.280296,38.156785,42,46,40,42.666666666666664,9,49.433633,-0.079097,0.000000,0
110,5.510000,-93.440479,32.604875,0.317291,13.828098,0.002885,0.000305,0.358510,0.011876,-0.004435,-2.318233,-0.000344,0.006329,0.916426,-0.400154,2,16.840889,99.852150,38.115226,32,40,31,34.333333333333336,9,49.431451,-0.076094,0.000000,0
111,5.560000,-93.907005,32.094397,0.317067,13.824197,-0.006047,0.002828,0.345115,0.011667,-0.004623,-2.300729,-0.000271,0.006269,0.912889,-0.408159,2,14.810220,99.922623,38.042104,29,36,29,31.333333333333332,9,49.437422,-0.074025,0.000000,0
112,5.610000,-94.363927,31.576747,0.317162,13.804381,-0.011391,0.007144,0.351886,0.011003,-0.004519,-2.283426,-0.000234,0.005942,0.909326,-0.416041,2,9.837307,99.903778,38.051695,33,36,30,33.0,9,49.434683,-0.076022,0.000000,0
113,5.660000,-94.811976,31.051035,0.317119,13.828340,0.004154,0.001417,0.358198,0.010664,-0.004502,-2.265651,-0.000223,0.005783,0.905594,-0.424107,2,18.601738,99.869049,38.020976,33,39,32,34.666666666666664,9,49.430778,-0.076811,0.000000,0
114,5.710000,-95.251472,30.516733,0.316857,13.839724,0.011236,0.000747,0.363261,0.010950,-0.004684,-2.247604,-0.000255,0.005949,0.901729,-0.432261,2,19.357695,99.988197,38.058406,34,39,32,35.0,9,49.434433,-0.077268,0.000000,0
115,5.760000,-95.680803,29.974853,0.316880,13.818444,0.006604,0.006859,0.346716,0.011380,-0.004661,-2.229937,-0.000412,0.006135,0.897874,-0.440209,2,14.286395,99.834900,38.081469,20,22,22,21.333333333333332,8,49.435951,-0.074257,0.000000,0
116,5.810000,-96.100097,29.426060,0.317115,13.812297,-0.005046,0.007334,0.341920,0.011199,-0.004481,-2.212832,-0.000505,0.006010,0.894077,-0.447872,2,18.284042,99.933716,37.944347,35,40,32,35.666666666666664,8,49.434246,-0.073423,0.000000,0
117,5.860000,-96.510553,28.869456,0.317057,13.841217,-0.002226,0.000646,0.341482,0.010915,-0.004549,-2.195760,-0.000461,0.005895,0.890222,-0.455488,2,17.213432,99.967850,37.941012,47,55,43,48.333333333333336,8,49.433161,-0.072541,0.000000,0
118,5.910000,-96.911673,28.305867,0.317003,13.822721,-0.002986,0.005931,0.342632,0.010652,-0.004605,-2.178728,-0.000425,0.005787,0.886312,-0.463052,2,17.083910,99.982353,37.940812,41,48,36,41.666666666666664,8,49.438601,-0.073884,0.000000,0
119,5.960000,-97.302438,27.736253,0.317199,13.808935,-0.000160,0.008166,0.347353,0.010532,-0.004434,-2.161517,-0.000522,0.005690,0.882295,-0.470662,2,16.532011,99.967171,37.782182,37,45,38,40.0,8,49.435284,-0.074942,0.000000,0
120,6.010000,-97.683864,27.159545,0.317136,13.838466,0.008943,0.000949,0.357981,0.010673,-0.004473,-2.143863,-0.000589,0.005756,0.878106,-0.478432,2,15.914175,99.967384,37.751711,45,57,41,47.666666666666664,8,49.433131,-0.076046,0.000000,0
121,6.060000,-98.055258,26.575762,0.316992,13.832465,0.010984,0.003237,0.348282,0.011188,-0.004602,-2.126236,-0.000708,0.006007,0.873853,-0.486152,2,15.420994,99.870827,37.616721,34,36,32,34.0,8,49.439058,-0.074416,0.000000,0
122,6.110000,-98.415799,25.986020,0.317085,13.819936,-0.001779,0.006151,0.335374,0.011296,-0.004546,-2.109235,-0.000811,0.006034,0.869689,-0.493563,2,14.854929,99.880318,37.562745,32,37,31,33.333333333333336,8,49.435147,-0.071826,0.000000,0
123,6.160000,-98.766103,25.390548,0.317215,13.823202,-0.010017,0.004287,0.331764,0.010772,-0.004433,-2.092685,0.000778,-0.005772,-0.865577,0.500742,2,14.348284,99.992332,37.407298,41,45,35,40.333333333333336,8,49.430417,-0.070837,0.000000,0
124,6.210000,-99.107108,24.788523,0.317037,13.844542,-0.003436,-0.000055,0.336060,0.010366,-0.004566,-2.076072,0.000666,-0.005624,-0.861389,0.507915,2,13.896021,99.938011,37.349863,24,27,26,25.666666666666668,8,49.433617,-0.071679,0.000000,0
125,6.260000,-99.437984,24.181164,0.317007,13.826543,0.000569,0.004929,0.341128,0.010269,-0.004582,-2.059298,0.000681,-0.005581,-0.857099,0.515121,2,13.436856,99.926567,37.297847,33,34,32,33.0,8,49.432051,-0.073372,0.000000,0
126,6.310000,-99.758343,23.568728,0.317095,13.830827,0.006427,0.003912,0.341218,0.010344,-0.004485,-2.042301,0.000790,-0.005582,-0.852690,0.522387,2,13.012194,99.991920,37.108205,35,37,33,35.0,8,49.431848,-0.072918,0.000000,0
127,6.360000,-100.068658,22.950329,0.316995,13.841483,0.006522,0.001684,0.335212,0.010581,-0.004553,-2.025420,0.000871,-0.005693,-0.848250,0.529565,2,12.609385,99.960457,36.959168,38,42,33,37.666666666666664,8,49.434126,-0.071049,0.000000,0
128,6.410000,-100.368622,22.326753,0.316938,13.837317,-0.000005,0.003200,0.328992,0.010612,-0.004614,-2.008918,0.000900,-0.005715,-0.843851,0.536546,2,12.259638,99.972900,36.753071,33,39,28,33.333333333333336,8,49.433517,-0.070286,0.000000,0
129,6.460000,-100.657732,21.699127,0.317151,13.813719,-0.003108,0.007921,0.331052,0.010381,-0.004455,-1.992557,0.000951,-0.005568,-0.839435,0.543431,1,11.937458,99.982681,36.579382,40,45,34,39.666666666666664,8,49.435254,-0.071858,0.000000,0
130,6.510000,-100.936917,21.066390,0.317131,13.840611,0.004984,0.001581,0.348189,0.010291,-0.004466,-1.975517,0.000969,-0.005525,-0.834775,0.550563,1,11.676927,99.988571,36.493654,49,46,42,45.666666666666664,8,49.433281,-0.074151,0.000000,0
131,6.560000,-101.205569,20.428606,0.317010,13.842393,0.013335,0.001704,0.357259,0.010729,-0.004576,-1.957930,0.001094,-0.005728,-0.829899,0.557883,1,11.607606,99.995338,36.338809,35,38,33,35.333333333333336,8,49.434402,-0.076072,0.000000,0
132,6.610000,-101.462411,19.786715,0.317116,13.818013,0.010202,0.006957,0.345980,0.011316,-0.004526,-1.940411,0.001331,-0.005947,-0.824979,0.565130,1,11.296165,99.996719,36.116726,46,48,44,46.0,8,49.435979,-0.074330,0.000000,0
133,6.660000,-101.707615,19.140826,0.317282,13.824172,-0.002897,0.004421,0.334154,0.011322,-0.004409,-1.923510,0.001431,-0.005904,-0.820174,0.572081,1,12.713836,99.974396,35.959093,56,68,50,58.0,8,49.431165,-0.071036,0.000000,0
134,6.710000,-101.942250,18.490055,0.317143,13.841376,-0.010036,0.000404,0.322588,0.010846,-0.004517,-1.907178,0.001297,-0.005730,-0.815477,0.578760,1,11.389553,99.984116,35.830893,51,56,44,50.333333333333336,8,49.433704,-0.068367,0.000000,0
135,6.760000,-102.166272,17.835625,0.317054,13.831369,-0.009061,0.003229,0.322018,0.010174,-0.004576,-1.891231,0.001122,-0.005464,-0.810838,0.585244,1,11.414226,99.968315,35.583084,49,61,44,51.333333333333336,8,49.431739,-0.069804,0.000000,0
136,6.810000,-102.379805,17.178099,0.317079,13.833426,0.000766,0.003375,0.337828,0.009753,-0.004519,-1.874778,0.001065,-0.005268,-0.805997,0.591895,1,11.419271,99.990280,35.448161,46,56,42,48.0,8,49.431396,-0.072718,0.000000,0
137,6.860000,-102.582857,16.516433,0.316937,13.843352,0.013093,0.002532,0.348717,0.010107,-0.004589,-1.857617,0.001189,-0.005421,-0.800888,0.598789,1,10.338522,99.997253,35.304167,29,33,29,30.333333333333332,8,49.435083,-0.074204,0.000000,0
138,6.910000,-102.774546,15.851453,0.316895,13.842391,0.013767,0.003104,0.339911,0.010756,-0.004617,-1.840415,0.001420,-0.005678,-0.795706,0.605655,1,11.256582,99.845612,35.240387,39,40,38,39.0,8,49.434398,-0.072137,0.000000,0
139,6.960000,-102.954400,15.183963,0.317092,13.821588,-0.000067,0.006815,0.328897,0.010948,-0.004494,-1.823864,0.001575,-0.005704,-0.790667,0.612218,1,11.411717,98.701591,35.083796,39,44,35,39.333333333333336,8,49.434950,-0.070654,0.000000,0
140,7.010000,-103.123138,14.513527,0.317191,13.834982,-0.007344,0.002944,0.324704,0.010567,-0.004427,-1.807595,0.001529,-0.005520,-0.785662,0.618630,1,11.821273,98.032654,34.969556,40,45,34,39.666666666666664,8,49.432334,-0.068904,0.000000,0
141,7.060000,-103.281239,13.839782,0.317079,13.844319,-0.004374,0.001044,0.330299,0.010207,-0.004521,-1.791372,0.001425,-0.005396,-0.780619,0.624983,1,6.038755,97.328850,34.943977,47,56,36,46.333333333333336,8,49.433912,-0.070421,0.000000,0
142,7.110000,-103.428244,13.164166,0.317158,13.814843,0.004193,0.007185,0.336029,0.010142,-0.004472,-1.774797,0.001468,-0.005344,-0.775413,0.631431,1,12.414664,96.660500,34.903479,37,40,35,37.333333333333336,7,49.436694,-0.073421,0.000000,0
143,7.160000,-103.563940,12.486314,0.317193,13.833356,0.007639,0.002649,0.345122,0.010339,-0.004443,-1.757691,0.001588,-0.005398,-0.769983,0.638039,1,12.342891,99.852753,34.849549,43,46,39,42.666666666666664,7,49.432216,-0.073452,0.000000,0
144,7.210000,-103.688219,11.805696,0.317058,13.839279,0.008825,0.001874,0.337402,0.010678,-0.004529,-1.740657,0.001710,-0.005542,-0.764520,0.644574,1,12.081358,99.364677,34.855256,34,37,33,34.666666666666664,7,49.434534,-0.071469,0.000000,0
145,7.260000,-103.800708,11.123008,0.316970,13.834799,-0.002842,0.003104,0.314857,0.010758,-0.004596,-1.724431,0.001755,-0.005580,-0.759265,0.650755,1,11.892124,94.588058,34.782872,40,46,35,40.333333333333336,7,49.435960,-0.067192,0.000000,0
146,7.310000,-103.901994,10.438891,0.317007,13.835490,-0.012971,0.003298,0.303982,0.010130,-0.004569,-1.709143,0.001602,-0.005320,-0.754270,0.656541,1,11.664223,97.483437,34.774215,48,54,42,48.0,7,49.431758,-0.065301,0.000000,0
147,7.360000,-103.992975,9.752710,0.316939,13.847023,-0.009933,0.002405,0.295652,0.009460,-0.004601,-1.694201,0.001408,-0.005068,-0.749346,0.662158,1,11.540805,99.704445,34.711375,35,37,35,35.666666666666664,7,49.434297,-0.062934,0.000000,0
148,7.410000,-104.073931,9.064827,0.316863,13.851703,-0.007774,0.002759,0.285283,0.009010,-0.004638,-1.679801,0.001281,-0.004902,-0.744560,0.667536,1,11.424573,95.701797,34.664343,40,44,38,40.666666666666664,7,49.434929,-0.060792,0.000000,0
149,7.460000,-104.145076,8.375862,0.316881,13.854714,-0.009081,0.002855,0.268175,0.008539,-0.004616,-1.666058,0.001164,-0.004712,-0.739957,0.672637,1,11.386083,97.428314,34.593388,56,65,46,55.666666666666664,7,49.434284,-0.057080,0.000000,0
150,7.510000,-104.206713,7.685130,0.316767,13.879723,-0.028957,-0.000955,0.161226,0.007656,-0.004687,-1.654964,0.000865,-0.004404,-0.736216,0.676732,1,11.373979,96.372765,34.524713,34,38,32,34.666666666666664,7,49.433120,-0.027916,0.000000,0
151,7.560000,-104.261091,6.993002,0.316623,13.890890,-0.070459,-0.000795,0.044437,0.005085,-0.004747,-1.650667,-0.000020,-0.003478,-0.734765,0.678312,1,11.322541,99.969925,34.550984,40,45,38,41.0,7,49.432309,-0.008330,0.000000,0
152,7.610000,-104.313797,6.300408,0.316572,13.888531,-0.086964,0.001975,0.009912,0.000738,-0.004726,-1.649670,-0.001485,-0.001875,-0.734433,0.678677,1,11.281718,99.966866,34.701980,43,48,39,43.333333333333336,7,49.435563,-0.001777,0.000000,0
153,7.660000,-104.367180,5.608078,0.316696,13.887879,-0.034423,0.002565,0.011491,-0.002279,-0.004599,-1.649287,-0.002462,-0.000724,-0.734305,0.678815,1,11.220328,99.367615,34.604207,44,49,40,44.333333333333336,7,49.434820,-0.002688,0.000000,0
154,7.710000,-104.421756,4.915806,0.316848,13.888281,0.029017,0.001925,0.037926,-0.002037,-0.004487,-1.648090,-0.002338,-0.000777,-0.733899,0.679254,1,11.174501,98.620209,34.595674,45,50,40,45.0,7,49.435090,-0.008480,0.000000,0
155,7.760000,-104.475983,4.223564,0.316986,13.886786,0.044293,0.001123,0.063784,0.000041,-0.004410,-1.645443,-0.001602,-0.001515,-0.732998,0.680227,1,11.229062,97.837563,34.569392,46,50,41,45.666666666666664,7,49.435088,-0.013785,0.000000,0
156,7.810000,-104.527853,3.531193,0.317066,13.885866,0.034770,0.000216,0.081617,0.001919,-0.004387,-1.641717,-0.000951,-0.002197,-0.731728,0.681593,1,11.332556,98.234978,34.560319,42,47,39,42.666666666666664,6,49.435162,-0.017638,0.000000,0
157,7.860000,-104.576555,2.838641,0.317085,13.884990,0.029802,-0.000260,0.087944,0.003503,-0.004404,-1.637428,-0.000411,-0.002783,-0.730262,0.683161,1,11.503725,99.883781,34.487073,50,59,44,51.0,6,49.435127,-0.018883,0.000000,0
158,7.910000,-104.621860,2.145884,0.317057,13.884782,0.005444,-0.000500,0.086779,0.004343,-0.004442,-1.633056,-0.000132,-0.003103,-0.728766,0.684756,1,11.494566,99.978600,34.406113,55,66,49,56.666666666666664,6,49.435014,-0.018437,0.000000,0
159,7.960000,-104.663575,1.452893,0.316997,13.885105,-0.022829,-0.000543,0.081001,0.003661,-0.004487,-1.628876,-0.000375,-0.002871,-0.727334,0.686277,1,11.692496,99.953979,34.485447,57,70,50,59.0,7,49.434979,-0.017249,0.000000,0
160,8.010000,-104.702231,0.759707,0.316936,13.885420,-0.015760,-0.000253,0.076014,0.002559,-0.004518,-1.624991,-0.000760,-0.002483,-0.726001,0.687689,1,12.010622,97.719254,34.438999,55,67,50,57.333333333333336,7,49.434981,-0.016332,0.000000,0
161,8.060000,-104.738572,0.066383,0.316895,13.885643,-0.000131,0.000125,0.072895,0.002287,-0.004528,-1.621309,-0.000853,-0.002389,-0.724734,0.689024,1,12.255969,96.904457,34.403824,46,54,43,47.666666666666664,9,49.434970,-0.015536,0.000000,0
162,8.110000,-104.772545,-0.627074,0.316877,13.885902,-0.006999,0.000279,0.070856,0.002105,-0.004524,-1.617738,-0.000910,-0.002323,-0.723503,0.690317,1,12.645821,96.491791,34.415829,49,58,44,50.333333333333336,10,49.434962,-0.015033,0.000000,0
163,8.160000,-104.803999,-1.320658,0.316878,13.885978,-0.004388,0.000358,0.071550,0.001690,-0.004515,-1.614198,-0.001046,-0.002171,-0.722280,0.691596,1,12.899401,96.709488,34.381855,60,74,53,62.333333333333336,10,49.435004,-0.015367,0.000000,0
164,8.210000,-104.833160,-2.014341,0.316898,13.885925,0.012575,0.000428,0.070282,0.001985,-0.004501,-1.610667,-0.000935,-0.002275,-0.721058,0.692870,1,13.328238,96.335480,34.454579,62,76,54,64.0,10,49.435004,-0.015023,0.000000,0
165,8.260000,-104.860021,-2.708116,0.316922,13.885983,0.005281,0.000325,0.068081,0.002493,-0.004490,-1.607229,-0.000751,-0.002456,-0.719865,0.694109,1,13.470431,97.263023,34.425013,61,74,54,63.0,10,49.434981,-0.014403,0.000000,0
166,8.310000,-104.884257,-3.401995,0.316937,13.886125,-0.010329,0.000141,0.064417,0.002206,-0.004487,-1.603932,-0.000845,-0.002353,-0.718720,0.695295,1,13.181453,96.759819,34.431478,59,72,53,61.333333333333336,10,49.435000,-0.013706,0.000000,0
167,8.360000,-104.906152,-4.095957,0.316944,13.886197,-0.001086,0.000089,0.061214,0.001858,-0.004488,-1.600821,-0.000963,-0.002230,-0.717638,0.696412,1,12.798787,96.127159,34.423457,54,66,49,56.333333333333336,10,49.435012,-0.013131,0.000000,0
168,8.410000,-104.926136,-4.789980,0.316945,13.886261,0.005053,0.000087,0.057715,0.002070,-0.004490,-1.597876,-0.000887,-0.002307,-0.716612,0.697468,1,12.410145,96.435074,34.353050,48,57,44,49.666666666666664,10,49.435003,-0.012234,0.000000,0
169,8.460000,-104.944088,-5.484064,0.316938,13.886409,-0.008658,0.000015,0.055866,0.001907,-0.004493,-1.595059,-0.000942,-0.002252,-0.715629,0.698476,1,12.015756,96.060333,34.393091,40,45,38,41.0,10,49.435002,-0.011849,0.000000,0
170,8.510000,-104.959927,-6.178205,0.316928,13.886483,-0.006556,0.000016,0.052226,0.001415,-0.004497,-1.592370,-0.001112,-0.002078,-0.714690,0.699438,1,11.694046,95.083534,34.363458,36,39,35,36.666666666666664,10,49.435019,-0.011185,0.000000,0
171,8.560000,-104.974151,-6.872385,0.316921,13.886519,0.008025,0.000093,0.051844,0.001527,-0.004498,-1.589801,-0.001071,-0.002120,-0.713791,0.700355,1,11.366334,99.937202,34.446750,35,42,34,37.0,10,49.435023,-0.011099,0.000000,0
172,8.610000,-104.986755,-7.566595,0.316919,13.886522,0.001595,0.000104,0.052852,0.001809,-0.004497,-1.587195,-0.000969,-0.002222,-0.712877,0.701285,1,11.025273,99.245827,34.388791,27,33,28,29.333333333333332,10,49.435010,-0.011212,0.000000,0
173,8.660000,-104.997328,-8.260841,0.316917,13.886563,-0.007242,0.000075,0.052039,0.001532,-0.004497,-1.584572,-0.001063,-0.002124,-0.711957,0.702219,1,10.877259,98.549965,34.437215,30,37,30,32.333333333333336,10,49.435025,-0.011126,0.000000,0
174,8.710000,-105.006044,-8.955114,0.316919,13.886616,0.004018,0.000101,0.048000,0.001456,-0.004497,-1.582087,-0.001087,-0.002098,-0.711084,0.703103,2,10.624645,97.859184,34.429720,38,45,35,39.333333333333336,10,49.435019,-0.010267,0.000000,0
175,8.760000,-105.013235,-9.649410,0.316923,13.886735,0.003852,0.000098,0.042777,0.001751,-0.004495,-1.579847,-0.000980,-0.002204,-0.710296,0.703899,2,10.495116,97.163498,34.404231,38,43,35,38.666666666666664,10,49.435007,-0.008991,0.000000,0
176,8.810000,-105.018787,-10.343730,0.316924,13.886903,-0.012195,0.000031,0.037219,0.001443,-0.004495,-1.577871,-0.001087,-0.002096,-0.709600,0.704600,2,10.386249,96.473846,34.455619,38,42,34,38.0,10,49.435012,-0.007827,0.000000,0
177,8.860000,-105.022879,-11.038065,0.316923,13.886992,-0.007786,0.000019,0.031801,0.000846,-0.004496,-1.576173,-0.001295,-0.001885,-0.709002,0.705202,2,10.509686,95.778412,34.405180,54,59,46,53.0,10,49.435025,-0.006808,0.000000,0
178,8.910000,-105.026070,-11.732410,0.316922,13.887081,0.004806,0.000039,0.027036,0.000885,-0.004496,-1.574735,-0.001280,-0.001900,-0.708495,0.705712,2,10.499475,95.083580,34.429617,60,63,51,58.0,10,49.435028,-0.005705,0.000000,0
179,8.960000,-105.028458,-12.426761,0.316921,13.887133,-0.003705,0.000025,0.026509,0.000920,-0.004495,-1.573420,-0.001267,-0.001913,-0.708031,0.706177,2,10.556075,95.528236,34.469371,80,75,69,74.66666666666667,10,49.435028,-0.005573,0.000000,0
180,9.010000,-105.029771,-13.121117,0.316920,13.887145,-0.007570,0.000013,0.024562,0.000527,-0.004496,-1.572143,-0.001404,-0.001775,-0.707581,0.706629,2,10.792768,99.768478,34.452959,71,67,61,66.33333333333333,10,49.435040,-0.005257,0.000000,0
181,9.060000,-105.030325,-13.815474,0.316920,13.887154,0.006907,0.000031,0.025118,0.000542,-0.004495,-1.570920,-0.001398,-0.001781,-0.707148,0.707062,2,10.056838,99.790092,34.483243,71,66,61,66.0,9,49.435041,-0.005437,0.000000,0
182,9.110000,-105.030188,-14.509831,0.316921,13.887154,0.005837,0.000034,0.022810,0.000975,-0.004494,-1.569725,-0.001243,-0.001934,-0.706725,0.707484,2,11.348794,99.987587,34.474322,70,66,61,65.66666666666667,9,49.435033,-0.004747,0.000000,0
183,9.160000,-105.029097,-15.204189,0.316921,13.887199,-0.008534,0.000005,0.022404,0.000786,-0.004494,-1.568605,-0.001309,-0.001868,-0.706329,0.707880,2,10.852239,99.421852,34.508221,64,61,56,60.333333333333336,9,49.435038,-0.004760,0.000000,0
184,9.210000,-105.027107,-15.898546,0.316921,13.887198,-0.001523,0.000008,0.020396,0.000479,-0.004495,-1.567539,-0.001417,-0.001761,-0.705952,0.708256,2,11.456787,99.947891,34.534317,60,57,53,56.666666666666664,9,49.435040,-0.004414,0.000000,0
185,9.260000,-105.024588,-16.592902,0.316922,13.887208,0.006947,0.000023,0.018695,0.000725,-0.004494,-1.566580,-0.001329,-0.001848,-0.705612,0.708595,2,11.755535,99.658432,34.610058,55,53,49,52.333333333333336,9,49.435040,-0.003948,0.000000,0
186,9.310000,-105.021413,-17.287256,0.316922,13.887256,-0.005394,0.000003,0.015867,0.000753,-0.004494,-1.565722,-0.001318,-0.001859,-0.705308,0.708897,2,11.949949,99.868164,34.583350,48,47,44,46.333333333333336,9,49.435034,-0.003270,0.000000,0
187,9.360000,-105.017414,-17.981607,0.316921,13.887267,-0.009810,-0.000004,0.008079,0.000272,-0.004495,-1.565131,-0.001488,-0.001689,-0.705099,0.709105,2,12.097938,99.997658,34.574534,46,46,42,44.666666666666664,9,49.435037,-0.001662,0.000000,0
188,9.410000,-105.013091,-18.675960,0.316920,13.887347,-0.000388,-0.000009,-0.005423,0.000100,-0.004495,-1.565099,-0.001549,-0.001629,-0.705088,0.709116,2,12.252783,99.988655,34.568348,45,45,42,44.0,9,49.435027,0.001330,0.000000,0
189,9.460000,-105.009064,-19.370315,0.316919,13.887322,-0.006960,0.000009,-0.013142,-0.000038,-0.004495,-1.565621,-0.001599,-0.001580,-0.705273,0.708933,2,12.380324,99.843506,34.564306,47,47,43,45.666666666666664,8,49.435051,0.002996,0.000000,0
190,9.510000,-105.005471,-20.064670,0.316920,13.887278,-0.013860,0.000029,-0.011852,-0.000684,-0.004494,-1.566269,-0.001828,-0.001351,-0.705503,0.708703,2,12.504842,99.859802,34.607500,53,52,48,51.0,8,49.435045,0.002493,0.000000,0
